Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
71,"HA Qdais, KB Hani, N Shatnawi","Modeling and optimization of biogas production from a waste digester using artificial neural network and genetic algorithm",2010,"Resources, Conservation and Recycling","Elsevier","http://www.sciencedirect.com/science/article/pii/S092134490900202X","https://scholar.google.com/scholar?cites=3301469812139703209&as_sdt=5,33&sciodt=0,33&hl=en&num=20",719,"2017-06-15","","","","",0,0,0,0,71
71,"RJ Kuo","Multi-sensor integration for on-line tool wear estimation through artificial neural networks and fuzzy neural network",2000,"Engineering Applications of Artificial Intelligence","Elsevier","http://www.sciencedirect.com/science/article/pii/S0952197600000087","https://scholar.google.com/scholar?cites=7362314917633585092&as_sdt=5,33&sciodt=0,33&hl=en&num=20",731,"2017-06-15","","","","",0,0,0,0,71
71,"AM Kalteh","Monthly river flow forecasting using artificial neural network and support vector regression models coupled with wavelet transform",2013,"Computers & Geosciences","Elsevier","http://www.sciencedirect.com/science/article/pii/S0098300412003925","https://scholar.google.com/scholar?cites=9410469837612926520&as_sdt=5,33&sciodt=0,33&hl=en&num=20",740,"2017-06-15","","","","",0,0,0,0,71
71,"AA Ensafi, T Khayamian, M Atabati","… voltammetric determination of molybdenum and copper by adsorption cathodic differential pulse stripping method using a principal component artificial neural network",2002,"Talanta","Elsevier","http://www.sciencedirect.com/science/article/pii/S0039914002001030","https://scholar.google.com/scholar?cites=12106546614693775705&as_sdt=5,33&sciodt=0,33&hl=en&num=20",746,"2017-06-15","","","","",0,0,0,0,71
71,"F Castiglione","Forecasting price increments using an artificial Neural Network",2001,"Advances in Complex Systems","World Scientific","http://www.worldscientific.com/doi/abs/10.1142/S0219525901000097","https://scholar.google.com/scholar?cites=14312899474277093605&as_sdt=5,33&sciodt=0,33&hl=en&num=20",752,"2017-06-15","","","","",0,0,0,0,71
71,"MA Kashem, GB Jasmon, A Mohamed…","Artificial neural network approach to network reconfiguration for loss minimization in distribution networks",1998,"International Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0142061598000052","https://scholar.google.com/scholar?cites=838888017550723890&as_sdt=5,33&sciodt=0,33&hl=en&num=20",758,"2017-06-15","","","","",0,0,0,0,71
71,"CC Yang, SO Prasher, R Lacroix…","Artificial neural network model for subsurface-drained farmlands",1997,"Journal of Irrigation …","ascelibrary.org","http://ascelibrary.org/doi/abs/10.1061/(ASCE)0733-9437(1997)123:4(285)","https://scholar.google.com/scholar?cites=4826350205303991167&as_sdt=5,33&sciodt=0,33&hl=en&num=20",767,"2017-06-15","","","","",0,0,0,0,71
71,"S Traore, YM Wang, T Kerh","Artificial neural network for modeling reference evapotranspiration complex process in Sudano-Sahelian zone",2010,"Agricultural Water Management","Elsevier","http://www.sciencedirect.com/science/article/pii/S037837741000017X","https://scholar.google.com/scholar?cites=11794946448418531325&as_sdt=5,33&sciodt=0,33&hl=en&num=20",773,"2017-06-15","","","","",0,0,0,0,71
71,"R Alvarez","Predicting average regional yield and production of wheat in the Argentine Pampas by an artificial neural network approach",2009,"European Journal of Agronomy","Elsevier","http://www.sciencedirect.com/science/article/pii/S1161030108000865","https://scholar.google.com/scholar?cites=2192982344280839346&as_sdt=5,33&sciodt=0,33&hl=en&num=20",800,"2017-06-15","","","","",0,0,0,0,71
71,"M Kolich, N Seal, S Taboun","Automobile seat comfort prediction: statistical model vs. artificial neural network",2004,"Applied ergonomics","Elsevier","http://www.sciencedirect.com/science/article/pii/S0003687004000353","https://scholar.google.com/scholar?cites=17195282715134378170&as_sdt=5,33&sciodt=0,33&hl=en&num=20",825,"2017-06-15","","","","",0,0,0,0,71
70,"J Kusiak, R Kuziak","Modelling of microstructure and mechanical properties of steel using the artificial neural network",2002,"Journal of materials processing technology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0924013602002789","https://scholar.google.com/scholar?cites=16138066471876366371&as_sdt=5,33&sciodt=0,33&hl=en&num=20",563,"2017-06-15","","","","",0,0,0,0,70
70,"Z Zhang, NM Barkoula, J Karger-Kocsis, K Friedrich","Artificial neural network predictions on erosive wear of polymers",2003,"Wear","Elsevier","http://www.sciencedirect.com/science/article/pii/S0043164803001492","https://scholar.google.com/scholar?cites=9747922668121139496&as_sdt=5,33&sciodt=0,33&hl=en&num=20",623,"2017-06-15","","","","",0,0,0,0,70
70,"M Valipour, M Banihabib, S Behbahani","Monthly inﬂow forecasting using autoregressive artiﬁcial neural network",2012,"Journal of Applied Sciences","docsdrive.com","http://docsdrive.com/pdfs/ansinet/jas/2012/2139-2147.pdf","https://scholar.google.com/scholar?cites=3850295137715807023&as_sdt=5,33&sciodt=0,33&hl=en&num=20",672,"2017-06-15","PDF","","","",0,0,0,0,70
70,"L Ohno-Machado","A comparison of Cox proportional hazards and artificial neural network models for medical prognosis",1997,"Computers in biology and medicine","Elsevier","http://www.sciencedirect.com/science/article/pii/S0010482596000364","https://scholar.google.com/scholar?cites=7256100034806671138&as_sdt=5,33&sciodt=0,33&hl=en&num=20",701,"2017-06-15","","","","",0,0,0,0,70
70,"C Cojocaru, M Macoveanu, I Cretescu","Peat-based sorbents for the removal of oil spills from water surface: Application of artificial neural network modeling",2011,"Colloids and Surfaces A: …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0927775711003633","https://scholar.google.com/scholar?cites=4482266385911302656&as_sdt=5,33&sciodt=0,33&hl=en&num=20",811,"2017-06-15","","","","",0,0,0,0,70
69,"A Patnaik, RK Mishra, GK Patra…","An artificial neural network model for effective dielectric constant of microstrip line",1997,"IEEE transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/650084/","https://scholar.google.com/scholar?cites=2912482399812388287&as_sdt=5,33&sciodt=0,33&hl=en&num=20",295,"2017-06-15","","","","",0,0,0,0,69
69,"PM Watson, KC Gupta…","Applications of knowledge‐based artificial neural network modeling to microwave components",1999,"International Journal of RF …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1099-047X(199905)9:3%3C254::AID-MMCE9%3E3.0.CO;2-G/full","https://scholar.google.com/scholar?cites=16307370353328492307&as_sdt=5,33&sciodt=0,33&hl=en&num=20",357,"2017-06-15","","","","",0,0,0,0,69
69,"WR Black","Spatial interaction modeling using artificial neural networks",1995,"Journal of Transport Geography","Elsevier","http://www.sciencedirect.com/science/article/pii/096669239500013S","https://scholar.google.com/scholar?cites=17382617249383141945&as_sdt=5,33&sciodt=0,33&hl=en&num=20",489,"2017-06-15","","","","",0,0,0,0,69
69,"C Bruni, A Forcellese, F Gabrielli…","Modelling of the rheological behaviour of aluminium alloys in multistep hot deformation using the multiple regression analysis and artificial neural network techniques",2006,"Journal of materials …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0924013606003530","https://scholar.google.com/scholar?cites=1121015057546857590&as_sdt=5,33&sciodt=0,33&hl=en&num=20",509,"2017-06-15","","","","",0,0,0,0,69
69,"B Bhattacharya, DP Solomatine","Application of artificial neural network in stage-discharge relationship",2000,"Proc. 4th International …","researchgate.net","https://www.researchgate.net/profile/Dimitri_Solomatine/publication/252095117_Application_of_artificial_neural_network_in_stage-discharge_relationship/links/55f059d108ae0af8ee1d1633.pdf","https://scholar.google.com/scholar?cites=10657604972662994705&as_sdt=5,33&sciodt=0,33&hl=en&num=20",532,"2017-06-15","PDF","","","",0,0,0,0,69
69,"H Zhang, S Ritchie, ZP Lo","Macroscopic modeling of freeway traffic using an artificial neural network",1997,"Transportation Research Record …","trrjournalonline.trb.org","http://trrjournalonline.trb.org/doi/abs/10.3141/1588-14","https://scholar.google.com/scholar?cites=9099315465070540294&as_sdt=5,33&sciodt=0,33&hl=en&num=20",632,"2017-06-15","","","","",0,0,0,0,69
69,"C Vasquez, A Hernandez, F Mora…","Atrial activity enhancement by Wiener filtering using an artificial neural network",2001,"IEEE Transactions …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/936371/","https://scholar.google.com/scholar?cites=6975653755510680038&as_sdt=5,33&sciodt=0,33&hl=en&num=20",646,"2017-06-15","","","","",0,0,0,0,69
69,"A Bakhshai, J Espinoza, G Joos…","A combined artificial neural network and DSP approach to the implementation of space vector modulation techniques",1996,"… Conference, 1996. Thirty …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/560195/","https://scholar.google.com/scholar?cites=9840811713320795966&as_sdt=5,33&sciodt=0,33&hl=en&num=20",652,"2017-06-15","","","","",0,0,0,0,69
69,"X Song, A Mitnitski, C MacKnight…","Assessment of individual risk of death using self‐report data: An artificial neural network compared with a frailty index",2004,"Journal of the …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1532-5415.2004.52319.x/full","https://scholar.google.com/scholar?cites=11960712924567483801&as_sdt=5,33&sciodt=0,33&hl=en&num=20",692,"2017-06-15","","","","",0,0,0,0,69
69,"PJ Sjöström, BR Frydel…","Artificial neural network-aided image analysis system for cell counting",1999,"CYTOMETRY-NEW …","facultystaff.richmond.edu","https://facultystaff.richmond.edu/~dszajda/classes/IQS/neural_network_aided_image_analysis_cell_counting.pdf","https://scholar.google.com/scholar?cites=7186404674548847526&as_sdt=5,33&sciodt=0,33&hl=en&num=20",699,"2017-06-15","PDF","","","",0,0,0,0,69
69,"C Hsein Juang, CJ Chen…","Appraising cone penetration test based liquefaction resistance evaluation methods: artificial neural network approach",1999,"Canadian Geotechnical …","NRC Research Press","http://www.nrcresearchpress.com/doi/abs/10.1139/t99-011","https://scholar.google.com/scholar?cites=3356215224111056249&as_sdt=5,33&sciodt=0,33&hl=en&num=20",712,"2017-06-15","","","","",0,0,0,0,69
69,"LJ Francl, S Panigrahi","Artificial neural network models of wheat leaf wetness",1997,"Agricultural and Forest Meteorology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0168192397000518","https://scholar.google.com/scholar?cites=2913833192414514138&as_sdt=5,33&sciodt=0,33&hl=en&num=20",720,"2017-06-15","","","","",0,0,0,0,69
69,"A Mellit, M Benghanem, AH Arab, A Guessoum","An adaptive artificial neural network model for sizing stand-alone photovoltaic systems: application for isolated sites in Algeria",2005,"Renewable Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S096014810400429X","https://scholar.google.com/scholar?cites=6914487226366642797&as_sdt=5,33&sciodt=0,33&hl=en&num=20",794,"2017-06-15","","","","",0,0,0,0,69
68,"T Loch, I Leuschner, C Genberg…","Artificial neural network analysis (ANNA) of prostatic transrectal ultrasound",1999,"The …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/(SICI)1097-0045(19990515)39:3%3C198::AID-PROS8%3E3.0.CO;2-X/full","https://scholar.google.com/scholar?cites=3302083712353845679&as_sdt=5,33&sciodt=0,33&hl=en&num=20",528,"2017-06-15","","","","",0,0,0,0,68
68,"Z Luo, H Liu, X Wu","Artificial neural network computation on graphic process unit",2005,"Neural Networks, 2005. IJCNN'05. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1555903/","https://scholar.google.com/scholar?cites=9837542852048960724&as_sdt=5,33&sciodt=0,33&hl=en&num=20",544,"2017-06-15","","","","",0,0,0,0,68
68,"MS Ozerdem, S Kolukisa","Artificial neural network approach to predict the mechanical properties of Cu–Sn–Pb–Zn–Ni cast alloys",2009,"Materials & Design","Elsevier","http://www.sciencedirect.com/science/article/pii/S0261306908001957","https://scholar.google.com/scholar?cites=9996288067366645014&as_sdt=5,33&sciodt=0,33&hl=en&num=20",615,"2017-06-15","","","","",0,0,0,0,68
68,"J Koay, C Herry, M Frize","Analysis of breast thermography with an artificial neural network",2004,"… and Biology Society, 2004. IEMBS'04 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1403371/","https://scholar.google.com/scholar?cites=3021284366235912844&as_sdt=5,33&sciodt=0,33&hl=en&num=20",650,"2017-06-15","","","","",0,0,0,0,68
68,"J Wang, T Teng","Identification and picking of S phase using an artificial neural network",1997,"Bulletin of the Seismological Society of America","bssaonline.org","http://www.bssaonline.org/content/87/5/1140.short","https://scholar.google.com/scholar?cites=14402231122503146735&as_sdt=5,33&sciodt=0,33&hl=en&num=20",678,"2017-06-15","","","","",0,0,0,0,68
68,"S Kawakami, N Numao, Y Okubo, F Koga…","Development, validation, and head-to-head comparison of logistic regression-based nomograms and artificial neural network models predicting prostate cancer on …",2008,"European urology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0302283808000249","https://scholar.google.com/scholar?cites=2596762556253699942&as_sdt=5,33&sciodt=0,33&hl=en&num=20",707,"2017-06-15","","","","",0,0,0,0,68
68,"EM Rosen, DC Silverman","Corrosion prediction from polarization scans using an artificial neural network integrated with an expert system",1992,"Corrosion","corrosionjournal.org","http://www.corrosionjournal.org/doi/abs/10.5006/1.3315994","https://scholar.google.com/scholar?cites=2148863510844752414&as_sdt=5,33&sciodt=0,33&hl=en&num=20",766,"2017-06-15","","","","",0,0,0,0,68
68,"P Banerjee, VS Singh, K Chatttopadhyay…","Artificial neural network model as a potential alternative for groundwater salinity forecasting",2011,"Journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S002216941000781X","https://scholar.google.com/scholar?cites=2772080621120350876&as_sdt=5,33&sciodt=0,33&hl=en&num=20",783,"2017-06-15","","","","",0,0,0,0,68
68,"S Youssefi, Z Emam-Djomeh, SM Mousavi","Comparison of artificial neural network (ANN) and response surface methodology (RSM) in the prediction of quality parameters of spray-dried pomegranate juice",2009,"Drying Technology","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/07373930902988247","https://scholar.google.com/scholar?cites=861313888818871966&as_sdt=5,33&sciodt=0,33&hl=en&num=20",784,"2017-06-15","","","","",0,0,0,0,68
68,"S Aber, N Daneshvar, SM Soroureddin, A Chabok…","Study of acid orange 7 removal from aqueous solutions by powdered activated carbon and modeling of experimental results by artificial neural network",2007,"Desalination","Elsevier","http://www.sciencedirect.com/science/article/pii/S0011916407002007","https://scholar.google.com/scholar?cites=15282181257149269634&as_sdt=5,33&sciodt=0,33&hl=en&num=20",786,"2017-06-15","","","","",0,0,0,0,68
68,"T Ayer, J Chhatwal, O Alagoz, CE Kahn Jr…","Comparison of logistic regression and artificial neural network models in breast cancer risk estimation 1",2010,"Radiographics","pubs.rsna.org","http://pubs.rsna.org/doi/abs/10.1148/rg.301095057","https://scholar.google.com/scholar?cites=18416088362914226120&as_sdt=5,33&sciodt=0,33&hl=en&num=20",832,"2017-06-15","","","","",0,0,0,0,68
68,"KC Lam, S THOMAS NG, T Hu…","Decision support system for contractor pre-qualification—artificial neural network model",2000,"Engineering, …","emeraldinsight.com","http://www.emeraldinsight.com/doi/abs/10.1108/eb021150","https://scholar.google.com/scholar?cites=13731593793674701568&as_sdt=5,33&sciodt=0,33&hl=en&num=20",860,"2017-06-15","","","","",0,0,0,0,68
68,"S Anderson","… , and protein in meat and meat products by using the FOSS FoodScan near-infrared spectrophotometer with FOSS artificial neural network calibration model and …",2007,"Journal of AOAC International","ingentaconnect.com","http://www.ingentaconnect.com/content/aoac/jaoac/2007/00000090/00000004/art00022","https://scholar.google.com/scholar?cites=10888996542696168135&as_sdt=5,33&sciodt=0,33&hl=en&num=20",959,"2017-06-15","","","","",0,0,0,0,68
67,"SHM Anijdan, A Bahrami, HRM Hosseini, A Shafyei","Using genetic algorithm and artificial neural network analyses to design an Al–Si casting alloy of minimum porosity",2006,"Materials & design","Elsevier","http://www.sciencedirect.com/science/article/pii/S0261306904003292","https://scholar.google.com/scholar?cites=17243947485860065725&as_sdt=5,33&sciodt=0,33&hl=en&num=20",495,"2017-06-15","","","","",0,0,0,0,67
67,"EI Mohamed, R Linder, G Perriello…","Predicting Type 2 diabetes using an electronic nose-based artificial neural network analysis.",2002,"Diabetes, nutrition & …","europepmc.org","http://europepmc.org/abstract/med/12416658","https://scholar.google.com/scholar?cites=14115079333002321671&as_sdt=5,33&sciodt=0,33&hl=en&num=20",527,"2017-06-15","","","","",0,0,0,0,67
67,"RW Meier, GJ Rix","Backcalculation of flexible pavement moduli using artificial neural networks",1994,"Transportation research record","trid.trb.org","https://trid.trb.org/view.aspx?id=415078","https://scholar.google.com/scholar?cites=7596084633028293131&as_sdt=5,33&sciodt=0,33&hl=en&num=20",574,"2017-06-15","","","","",0,0,0,0,67
67,"TN Singh, R Kanchan, K Saigal, AK Verma","Prediction of p-wave velocity and anisotropic property of rock using artificial neural network technique",2004,"","nopr.niscair.res.in","http://nopr.niscair.res.in/handle/123456789/5399","https://scholar.google.com/scholar?cites=2473182886277855644&as_sdt=5,33&sciodt=0,33&hl=en&num=20",594,"2017-06-15","","","","",0,0,0,0,67
67,"G Buskey, G Wyeth, J Roberts","Autonomous helicopter hover using an artificial neural network",2001,"Robotics and Automation, …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/932845/","https://scholar.google.com/scholar?cites=11500844576867048999&as_sdt=5,33&sciodt=0,33&hl=en&num=20",661,"2017-06-15","","","","",0,0,0,0,67
67,"S Chattopadhyay","Feed forward Artificial Neural Network model to predict the average summer-monsoon rainfall in India",2007,"Acta Geophysica","degruyter.com","https://www.degruyter.com/view/j/acgeo.2007.55.issue-3/s11600-007-0020-8/s11600-007-0020-8.xml","https://scholar.google.com/scholar?cites=8903139235281092681&as_sdt=5,33&sciodt=0,33&hl=en&num=20",718,"2017-06-15","","","","",0,0,0,0,67
67,"GM Foody","Fully fuzzy supervised classification of land cover from remotely sensed imagery with an artificial neural network",1997,"Neural Computing & Applications","Springer","http://link.springer.com/article/10.1007/BF01424229","https://scholar.google.com/scholar?cites=10006804669798515627&as_sdt=5,33&sciodt=0,33&hl=en&num=20",736,"2017-06-15","","","","",0,0,0,0,67
67,"S De, M Kaiadi, M Fast, M Assadi","Development of an artificial neural network model for the steam process of a coal biomass cofired combined heat and power (CHP) plant in Sweden",2007,"Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S0360544207000722","https://scholar.google.com/scholar?cites=7557626326300159972&as_sdt=5,33&sciodt=0,33&hl=en&num=20",795,"2017-06-15","","","","",0,0,0,0,67
67,"A Jain, A Kumar","An evaluation of artificial neural network technique for the determination of infiltration model parameters",2006,"Applied Soft Computing","Elsevier","http://www.sciencedirect.com/science/article/pii/S1568494605000177","https://scholar.google.com/scholar?cites=17283719613000865070&as_sdt=5,33&sciodt=0,33&hl=en&num=20",814,"2017-06-15","","","","",0,0,0,0,67
67,"K Punitha, D Devaraj, S Sakthivel","Artificial neural network based modified incremental conductance algorithm for maximum power point tracking in photovoltaic system under partial shading conditions",2013,"Energy","Elsevier","http://www.sciencedirect.com/science/article/pii/S036054421300697X","https://scholar.google.com/scholar?cites=15600070145704880058&as_sdt=5,33&sciodt=0,33&hl=en&num=20",922,"2017-06-15","","","","",0,0,0,0,67
67,"N Sundararajan, P Saratchandran","Parallel architectures for artificial neural networks: paradigms and implementations",1998,"","dl.acm.org","http://dl.acm.org/citation.cfm?id=551983","https://scholar.google.com/scholar?cites=319442782241456996&as_sdt=5,33&sciodt=0,33&hl=en&num=20",942,"2017-06-15","BOOK","","","",0,0,0,0,67
67,"E Aggelogiannaki, H Sarimveis","Nonlinear model predictive control for distributed parameter systems using data driven artificial neural network models",2008,"Computers & Chemical Engineering","Elsevier","http://www.sciencedirect.com/science/article/pii/S0098135407001329","https://scholar.google.com/scholar?cites=7123669469671350290&as_sdt=5,33&sciodt=0,33&hl=en&num=20",976,"2017-06-15","","","","",0,0,0,0,67
66,"ML Anthony, VS Rose, JK Nicholson…","Classification of toxin-induced changes in 1 H NMR spectra of urine using an artificial neural network",1995,"Journal of pharmaceutical …","Elsevier","http://www.sciencedirect.com/science/article/pii/073170859501278S","https://scholar.google.com/scholar?cites=6155817542806909270&as_sdt=5,33&sciodt=0,33&hl=en&num=20",454,"2017-06-15","","","","",0,0,0,0,66
66,"LS Iliadis, F Maris","An Artificial Neural Network model for mountainous water-resources management: The case of Cyprus mountainous watersheds",2007,"Environmental Modelling & Software","Elsevier","http://www.sciencedirect.com/science/article/pii/S136481520600168X","https://scholar.google.com/scholar?cites=10374516616171112775&as_sdt=5,33&sciodt=0,33&hl=en&num=20",750,"2017-06-15","","","","",0,0,0,0,66
66,"HN Mhaskar","Approximation properties of a multilayered feedforward artificial neural network",1993,"Advances in Computational Mathematics","Springer","http://link.springer.com/article/10.1007/BF02070821","https://scholar.google.com/scholar?cites=11087005438462148607&as_sdt=5,33&sciodt=0,33&hl=en&num=20",753,"2017-06-15","","","","",0,0,0,0,66
66,"GF Lin, LH Chen","Application of an artificial neural network to typhoon rainfall forecasting",2005,"Hydrological Processes","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/hyp.5638/full","https://scholar.google.com/scholar?cites=9679776486678435461&as_sdt=5,33&sciodt=0,33&hl=en&num=20",771,"2017-06-15","","","","",0,0,0,0,66
66,"S Pintos, NV Queipo, OT de Rincón, A Rincón…","Artificial neural network modeling of atmospheric corrosion in the MICAT project",2000,"Corrosion science","Elsevier","http://www.sciencedirect.com/science/article/pii/S0010938X99000542","https://scholar.google.com/scholar?cites=13770622739859026930&as_sdt=5,33&sciodt=0,33&hl=en&num=20",801,"2017-06-15","","","","",0,0,0,0,66
66,"Y Tomita, S Tomida, Y Hasegawa…","Artificial neural network approach for selection of susceptible single nucleotide polymorphisms and construction of prediction model on childhood allergic …",2004,"BMC …","bmcbioinformatics.biomedcentral. …","https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-5-120","https://scholar.google.com/scholar?cites=4946820436247161343&as_sdt=5,33&sciodt=0,33&hl=en&num=20",865,"2017-06-15","HTML","","","",0,0,0,0,66
66,"CE McLaren, WP Chen, K Nie, MY Su","Prediction of malignant breast lesions from MRI features: a comparison of artificial neural network and logistic regression techniques",2009,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633209001342","https://scholar.google.com/scholar?cites=2119843291275024458&as_sdt=5,33&sciodt=0,33&hl=en&num=20",874,"2017-06-15","","","","",0,0,0,0,66
66,"A Moody, S Gopal, AH Strahler","Artificial neural network response to mixed pixels in coarse-resolution satellite data",1996,"Remote Sensing of Environment","Elsevier","http://www.sciencedirect.com/science/article/pii/S0034425796001071","https://scholar.google.com/scholar?cites=16147111508185676995&as_sdt=5,33&sciodt=0,33&hl=en&num=20",875,"2017-06-15","","","","",0,0,0,0,66
66,"A Ebrahimpour, RNZRA Rahman…","A modeling study by response surface methodology and artificial neural network on culture parameters optimization for thermostable lipase production from a …",2008,"BMC …","bmcbiotechnol.biomedcentral.com","https://bmcbiotechnol.biomedcentral.com/articles/10.1186/1472-6750-8-96","https://scholar.google.com/scholar?cites=13562815583287505399&as_sdt=5,33&sciodt=0,33&hl=en&num=20",878,"2017-06-15","HTML","","","",0,0,0,0,66
66,"M Basri, RNZRA Rahman…","Comparison of estimation capabilities of response surface methodology (RSM) with artificial neural network (ANN) in lipase-catalyzed synthesis of palm- …",2007,"BMC …","bmcbiotechnol.biomedcentral.com","https://bmcbiotechnol.biomedcentral.com/articles/10.1186/1472-6750-7-53","https://scholar.google.com/scholar?cites=16391097007006436602&as_sdt=5,33&sciodt=0,33&hl=en&num=20",937,"2017-06-15","HTML","","","",0,0,0,0,66
65,"WE Pofahl, SM Walczak, E Rhone…","Use of an artificial neural network to predict length of stay in acute pancreatitis",1998,"The American …","search.proquest.com","http://search.proquest.com/openview/f922326d031f8ab76f841b186a2dff92/1?pq-origsite=gscholar&cbl=49079","https://scholar.google.com/scholar?cites=4638667412805712639&as_sdt=5,33&sciodt=0,33&hl=en&num=20",637,"2017-06-15","","","","",0,0,0,0,65
65,"A Güven, S Kara","Classification of electro-oculogram signals using artificial neural network",2006,"Expert systems with applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417405002058","https://scholar.google.com/scholar?cites=16863192843167003705&as_sdt=5,33&sciodt=0,33&hl=en&num=20",644,"2017-06-15","","","","",0,0,0,0,65
65,"MT Mohamed","Artificial neural network for prediction and control of blasting vibrations in Assiut (Egypt) limestone quarry",2009,"International Journal of Rock Mechanics and Mining …","Pergamon","","https://scholar.google.com/scholar?cites=15446063038244740543&as_sdt=5,33&sciodt=0,33&hl=en&num=20",651,"2017-06-15","CITATION","","","",0,0,0,0,65
65,"L Monostori, D Barschdorff","Artificial neural networks in intelligent manufacturing",1992,"Robotics and Computer- …","hungary.pure.elsevier.com","https://hungary.pure.elsevier.com/en/publications/artificial-neural-networks-in-intelligent-manufacturing","https://scholar.google.com/scholar?cites=12886131268469277097&as_sdt=5,33&sciodt=0,33&hl=en&num=20",657,"2017-06-15","","","","",0,0,0,0,65
65,"P Abdolmaleki, LD Buadu, H Naderimansh","Feature extraction and classification of breast cancer on dynamic magnetic resonance imaging using artificial neural network",2001,"Cancer letters","Elsevier","http://www.sciencedirect.com/science/article/pii/S0304383501005080","https://scholar.google.com/scholar?cites=3110443463787784741&as_sdt=5,33&sciodt=0,33&hl=en&num=20",724,"2017-06-15","","","","",0,0,0,0,65
65,"Y Sun, WD Zeng, YQ Zhao, YL Qi, X Ma…","Development of constitutive relationship model of Ti600 alloy using artificial neural network",2010,"Computational Materials …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0927025610001151","https://scholar.google.com/scholar?cites=10804613955359425510&as_sdt=5,33&sciodt=0,33&hl=en&num=20",743,"2017-06-15","","","","",0,0,0,0,65
65,"CA Rebuffo-Scheer, J Schmitt…","Differentiation of Listeria monocytogenes serovars by using artificial neural network analysis of Fourier-transformed infrared spectra",2007,"Applied and …","Am Soc Microbiol","http://aem.asm.org/content/73/3/1036.short","https://scholar.google.com/scholar?cites=4953013923938630087&as_sdt=5,33&sciodt=0,33&hl=en&num=20",757,"2017-06-15","","","","",0,0,0,0,65
65,"A Sözen, E Arcaklioğlu","Exergy analysis of an ejector-absorption heat transformer using artificial neural network approach",2007,"Applied Thermal Engineering","Elsevier","http://www.sciencedirect.com/science/article/pii/S1359431106002377","https://scholar.google.com/scholar?cites=17815937734930037146&as_sdt=5,33&sciodt=0,33&hl=en&num=20",760,"2017-06-15","","","","",0,0,0,0,65
65,"J Wang, PJ Van Der Wolk, S Van Der Zwaag","Effects of carbon concentration and cooling rate on continuous cooling transformations predicted by artificial neural network",1999,"ISIJ international","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/isijinternational1989/39/10/39_10_1038/_article/-char/ja/","https://scholar.google.com/scholar?cites=8735328257062829748&as_sdt=5,33&sciodt=0,33&hl=en&num=20",829,"2017-06-15","","","","",0,0,0,0,65
65,"M Agarwal, N Jain, MM Kumar…","Face recognition using eigen faces and artificial neural network",2010,"International Journal of …","search.proquest.com","http://search.proquest.com/openview/723a7e4f2dbee8ae28439195c42a9367/1?pq-origsite=gscholar&cbl=2027404","https://scholar.google.com/scholar?cites=13554712297491282152&as_sdt=5,33&sciodt=0,33&hl=en&num=20",831,"2017-06-15","","","","",0,0,0,0,65
65,"HG Kim, SH Chang, BH Lee","Optimal fuel loading pattern design using an artificial neural network and a fuzzy rule-based system",1993,"Nuclear Science and Engineering","ans.org","http://www.ans.org/pubs/journals/nse/a_28525","https://scholar.google.com/scholar?cites=143845197538550317&as_sdt=5,33&sciodt=0,33&hl=en&num=20",850,"2017-06-15","","","","",0,0,0,0,65
65,"A Das, T Ben–Menachem, FT Farooq, GS Cooper…","Artificial neural network as a predictive instrument in patients with acute nonvariceal upper gastrointestinal hemorrhage",2008,"Gastroenterology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0016508507019178","https://scholar.google.com/scholar?cites=4891149083293070037&as_sdt=5,33&sciodt=0,33&hl=en&num=20",861,"2017-06-15","","","","",0,0,0,0,65
