Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
41,"H Wang. C Zaniolo","CMP: A fast decision tree classifier using multivariate predictions",2000,"Data Engineering. 2000. Proceedings. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/839444/","https://scholar.google.com/scholar?cites=18165088513239842369&as_sdt=5,33&sciodt=0,33&hl=en&num=20",592,"2017-06-15","","","","",0,0,0,0,41
41,"J Cui. X Kang. Z Dai. C Huang. H Zhou. K Guo…","Prediction of chronic hepatitis B. liver cirrhosis and hepatocellular carcinoma by SELDI-based serum decision tree classification",2007,"Journal of cancer …","Springer","http://link.springer.com/article/10.1007/s00432-007-0224-y","https://scholar.google.com/scholar?cites=12979834527095729935&as_sdt=5,33&sciodt=0,33&hl=en&num=20",597,"2017-06-15","","","","",0,0,0,0,41
41,"G Stiglic. S Kocbek. I Pernek. P Kokol","Comprehensive decision tree models in bioinformatics",2012,"PloS one","journals.plos.org","http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0033812","https://scholar.google.com/scholar?cites=5512515319455586652&as_sdt=5,33&sciodt=0,33&hl=en&num=20",598,"2017-06-15","HTML","","","",0,0,0,0,41
41,"R Heiman. A Wigderson","Randomized vs. deterministic decision tree complexity for read-once Boolean functions",1991,"Computational Complexity","Springer","http://link.springer.com/article/10.1007/BF01212962","https://scholar.google.com/scholar?cites=10463794738004126025&as_sdt=5,33&sciodt=0,33&hl=en&num=20",602,"2017-06-15","","","","",0,0,0,0,41
41,"KM Osei-Bryson","Post-pruning in decision tree induction using multiple performance measures",2007,"Computers & operations research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0305054805004053","https://scholar.google.com/scholar?cites=15352177505472596052&as_sdt=5,33&sciodt=0,33&hl=en&num=20",625,"2017-06-15","","","","",0,0,0,0,41
41,"CS Tucker. HM Kim","Data-driven decision tree classification for product portfolio design optimization",2009,"Journal of …","… .asmedigitalcollection.asme.org","http://computingengineering.asmedigitalcollection.asme.org/article.aspx?articleid=1401677","https://scholar.google.com/scholar?cites=8657527666893705069&as_sdt=5,33&sciodt=0,33&hl=en&num=20",642,"2017-06-15","","","","",0,0,0,0,41
40,"Y Liu. Z Niu. C Wang","Research and application of the decision tree classification using MODIS data",2005,"JOURNAL OF REMOTE SENSING-BEIJING-","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTOTAL-YGXB200504010.htm","https://scholar.google.com/scholar?cites=15075803233595871265&as_sdt=5,33&sciodt=0,33&hl=en&num=20",406,"2017-06-15","","","","",0,0,0,0,40
40,"AS Belward. A De Hoyos","A comparison of supervised maximum likelihood and decision tree classification for crop cover estimation from multitemporal LANDSAT MSS data",1987,"International Journal of Remote Sensing","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431168708948636","https://scholar.google.com/scholar?cites=17188856668320014803&as_sdt=5,33&sciodt=0,33&hl=en&num=20",436,"2017-06-15","","","","",0,0,0,0,40
40,"J Wei. D Huang. S Wang. Z Ma","Rough set based decision tree",2002,"… of the 4th World Congress on","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1022144/","https://scholar.google.com/scholar?cites=10852023224129223342&as_sdt=5,33&sciodt=0,33&hl=en&num=20",472,"2017-06-15","","","","",0,0,0,0,40
40,"P Zhao. X Feng. G Lin","The decision tree algorithm of automatically extracting residential information from SPOT images",2003,"JOURNAL OF REMOTE SENSING-BEIJING …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTOTAL-YGXB200304012.htm","https://scholar.google.com/scholar?cites=2583923551884883601&as_sdt=5,33&sciodt=0,33&hl=en&num=20",509,"2017-06-15","","","","",0,0,0,0,40
40,"VJ Lee. DC Lye. Y Sun. YS Leo","Decision tree algorithm in deciding hospitalization for adult patients with dengue haemorrhagic fever in Singapore",2009,"Tropical Medicine & …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-3156.2009.02337.x/full","https://scholar.google.com/scholar?cites=10681711434934876271&as_sdt=5,33&sciodt=0,33&hl=en&num=20",528,"2017-06-15","HTML","","","",0,0,0,0,40
40,"D Malerba. F Esposito. G Semeraro","A further comparison of simplification methods for decision-tree induction",1996,"Learning from data","Springer","http://link.springer.com/chapter/10.1007/978-1-4612-2404-4_35","https://scholar.google.com/scholar?cites=7482567036715569566&as_sdt=5,33&sciodt=0,33&hl=en&num=20",534,"2017-06-15","","","","",0,0,0,0,40
40,"M Biswal. PK Dash","Detection and characterization of multiple power quality disturbances with a fast S-transform and decision tree based classifier",2013,"Digital Signal Processing","Elsevier","http://www.sciencedirect.com/science/article/pii/S1051200413000353","https://scholar.google.com/scholar?cites=10854668688747218827&as_sdt=5,33&sciodt=0,33&hl=en&num=20",546,"2017-06-15","","","","",0,0,0,0,40
40,"CH Wang. RS Guo. MH Chiang…","Decision tree based control chart pattern recognition",2008,"International Journal of …","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/00207540701294619","https://scholar.google.com/scholar?cites=15714393967745146310&as_sdt=5,33&sciodt=0,33&hl=en&num=20",559,"2017-06-15","","","","",0,0,0,0,40
40,"X Li. C Claramunt","A Spatial Entropy‐Based Decision Tree for Classification of Geographical Information",2006,"Transactions in GIS","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9671.2006.01006.x/full","https://scholar.google.com/scholar?cites=17568130502442240261&as_sdt=5,33&sciodt=0,33&hl=en&num=20",560,"2017-06-15","","","","",0,0,0,0,40
40,"B Bringmann. A Zimmermann","Tree 2–Decision Trees for Tree Structured Data",2005,"… Conference on Principles of Data Mining …","Springer","http://link.springer.com/chapter/10.1007/11564126_10","https://scholar.google.com/scholar?cites=13740824739901607892&as_sdt=5,33&sciodt=0,33&hl=en&num=20",563,"2017-06-15","","","","",0,0,0,0,40
40,"YH Kao. K Kondo","Method of phonetic modeling using acoustic decision tree",2001,"US Patent 6,317,712","Google Patents","https://www.google.com/patents/US6317712","https://scholar.google.com/scholar?cites=3402184666932898403&as_sdt=5,33&sciodt=0,33&hl=en&num=20",573,"2017-06-15","","","","",0,0,0,0,40
40,"W Fan. E Greengrass. J McCloskey…","Effective estimation of posterior probabilities: Explaining the accuracy of randomized decision tree approaches",2005,"Data Mining. Fifth …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1565674/","https://scholar.google.com/scholar?cites=18433030764528855915&as_sdt=5,33&sciodt=0,33&hl=en&num=20",608,"2017-06-15","","","","",0,0,0,0,40
40,"L Frey. D Fisher. I Tsamardinos…","Identifying Markov blankets with decision tree induction",2003,"Data Mining. 2003. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1250903/","https://scholar.google.com/scholar?cites=13339081151391913182&as_sdt=5,33&sciodt=0,33&hl=en&num=20",611,"2017-06-15","","","","",0,0,0,0,40
40,"SES Yu. KH Huarng. MYL Li. CY Chen","A novel option pricing model via fuzzy binomial decision tree",2011,"International Journal of Innovative …","ijicic.org","http://www.ijicic.org/09-0971-1.pdf","https://scholar.google.com/scholar?cites=16253615845674601649&as_sdt=5,33&sciodt=0,33&hl=en&num=20",612,"2017-06-15","","","","",0,0,0,0,40
40,"A Matuszyk. C Mues. LC Thomas","Modelling LGD for unsecured personal loans: Decision tree approach",2010,"Journal of the Operational Research …","Springer","http://link.springer.com/article/10.1057/jors.2009.67","https://scholar.google.com/scholar?cites=7170150446397038096&as_sdt=5,33&sciodt=0,33&hl=en&num=20",620,"2017-06-15","","","","",0,0,0,0,40
40,"D Sun. Y Yu. MD Goldberg","Deriving water fraction and flood maps from MODIS images using a decision tree approach",2011,"IEEE Journal of Selected Topics in …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/5766784/","https://scholar.google.com/scholar?cites=10858708603880788706&as_sdt=5,33&sciodt=0,33&hl=en&num=20",663,"2017-06-15","","","","",0,0,0,0,40
40,"YL Chen. HW Hu. K Tang","Constructing a decision tree from data with hierarchical class labels",2009,"Expert systems with applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S095741740800273X","https://scholar.google.com/scholar?cites=11781125673729641297&as_sdt=5,33&sciodt=0,33&hl=en&num=20",673,"2017-06-15","","","","",0,0,0,0,40
40,"EH Helmer. TA Kennaway. DH Pedreros…","Land cover and forest formation distributions for St. Kitts. Nevis. St. Eustatius. Grenada and Barbados from decision tree classification of cloud-cleared satellite …",2008,"Caribbean Journal of …","BioOne","https://www.bioone.org/doi/full/10.18475/cjos.v44i2.a6","https://scholar.google.com/scholar?cites=546651600873716932&as_sdt=5,33&sciodt=0,33&hl=en&num=20",675,"2017-06-15","","","","",0,0,0,0,40
40,"M Amarnath. V Sugumaran. H Kumar","Exploiting sound signals for fault diagnosis of bearings using decision tree",2013,"Measurement","Elsevier","http://www.sciencedirect.com/science/article/pii/S0263224112004320","https://scholar.google.com/scholar?cites=7258207347901521907&as_sdt=5,33&sciodt=0,33&hl=en&num=20",687,"2017-06-15","","","","",0,0,0,0,40
40,"NO Bakır","A decision tree model for evaluating countermeasures to secure cargo at United States southwestern ports of entry",2008,"Decision Analysis","pubsonline.informs.org","http://pubsonline.informs.org/doi/abs/10.1287/deca.1080.0124","https://scholar.google.com/scholar?cites=10119002577335045347&as_sdt=5,33&sciodt=0,33&hl=en&num=20",731,"2017-06-15","","","","",0,0,0,0,40
40,"P Xu. S Lin","Internet traffic classification using C4. 5 decision tree",2009,"Journal of software","","","https://scholar.google.com/scholar?cites=3523012201346983745&as_sdt=5,33&sciodt=0,33&hl=en&num=20",755,"2017-06-15","CITATION","","","",0,0,0,0,40
39,"S Drazin. M Montag","Decision tree analysis using weka",2012,"… Learning-Project II. University of Miami","wwww.samdrazin.com","http://wwww.samdrazin.com/classes/een548/project2report.pdf","https://scholar.google.com/scholar?cites=6859301441347577451&as_sdt=5,33&sciodt=0,33&hl=en&num=20",461,"2017-06-15","PDF","","","",0,0,0,0,39
39,"CJ Sims. L Meyn. R Caruana. RB Rao. T Mitchell…","Predicting cesarean delivery with decision tree models",2000,"American journal of …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0002937800611924","https://scholar.google.com/scholar?cites=11014813779123759236&as_sdt=5,33&sciodt=0,33&hl=en&num=20",564,"2017-06-15","","","","",0,0,0,0,39
39,"EM Mugambi. A Hunter. G Oatley. L Kennedy","Polynomial-fuzzy decision tree structures for classifying medical data",2004,"Knowledge-Based Systems","Elsevier","http://www.sciencedirect.com/science/article/pii/S0950705104000048","https://scholar.google.com/scholar?cites=15842251520568466333&as_sdt=5,33&sciodt=0,33&hl=en&num=20",583,"2017-06-15","","","","",0,0,0,0,39
39,"JM Porcel. C Alemán. S Bielsa. J Sarrapio…","A decision tree for differentiating tuberculous from malignant pleural effusions",2008,"Respiratory …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0954611108000978","https://scholar.google.com/scholar?cites=13026349888296935709&as_sdt=5,33&sciodt=0,33&hl=en&num=20",622,"2017-06-15","HTML","","","",0,0,0,0,39
39,"R Jin. X Li. T Che","A decision tree algorithm for surface soil freeze/thaw classification over China using SSM/I brightness temperature",2009,"Remote Sensing of Environment","Elsevier","http://www.sciencedirect.com/science/article/pii/S003442570900248X","https://scholar.google.com/scholar?cites=6205393601045784775&as_sdt=5,33&sciodt=0,33&hl=en&num=20",693,"2017-06-15","","","","",0,0,0,0,39
39,"CS Son. YN Kim. HS Kim. HS Park. MS Kim","Decision-making model for early diagnosis of congestive heart failure using rough set and decision tree approaches",2012,"Journal of biomedical …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1532046412000664","https://scholar.google.com/scholar?cites=11774568824037036559&as_sdt=5,33&sciodt=0,33&hl=en&num=20",821,"2017-06-15","HTML","","","",0,0,0,0,39
38,"S Needham. DL Dowe","Message Length as an Effective Ockham's Razor in Decision Tree Induction.",2001,"AISTATS","users.monash.edu","http://users.monash.edu/~dld/Publications/2001/Needham+Dowe2001_Ockham.pdf","https://scholar.google.com/scholar?cites=9824960627182669624&as_sdt=5,33&sciodt=0,33&hl=en&num=20",457,"2017-06-15","PDF","","","",0,0,0,0,38
38,"R Heiman. I Newman. A Wigderson","On read-once threshold formulae and their randomized decision tree complexity",1993,"Theoretical Computer Science","Elsevier","http://www.sciencedirect.com/science/article/pii/030439759390254Q","https://scholar.google.com/scholar?cites=12889692494734438746&as_sdt=5,33&sciodt=0,33&hl=en&num=20",655,"2017-06-15","HTML","","","",0,0,0,0,38
38,"B Chandra. R Kothari. P Paul","A new node splitting measure for decision tree construction",2010,"Pattern Recognition","Elsevier","http://www.sciencedirect.com/science/article/pii/S0031320310001044","https://scholar.google.com/scholar?cites=4719278958401412460&as_sdt=5,33&sciodt=0,33&hl=en&num=20",665,"2017-06-15","","","","",0,0,0,0,38
38,"M He. J Zhang. V Vittal","Robust online dynamic security assessment using adaptive ensemble decision-tree learning",2013,"IEEE Transactions on Power Systems","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6547746/","https://scholar.google.com/scholar?cites=11786988866193465350&as_sdt=5,33&sciodt=0,33&hl=en&num=20",940,"2017-06-15","","","","",0,0,0,0,38
37,"WH Utian. MLS Gass. JM Sullivan…","A decision tree for the use of estrogen replacement therapy or hormone replacement therapy in postmenopausal women",2000,"…","creighton.pure.elsevier.com","https://creighton.pure.elsevier.com/en/publications/a-decision-tree-for-the-use-of-estrogen-replacement-therapy-or-ho","https://scholar.google.com/scholar?cites=736584051205366619&as_sdt=5,33&sciodt=0,33&hl=en&num=20",434,"2017-06-15","","","","",0,0,0,0,37
37,"L Huang. M Huang. B Guo…","A new method for constructing decision tree based on rough set theory",2007,"Granular Computing. 2007 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4403102/","https://scholar.google.com/scholar?cites=5636870572356333154&as_sdt=5,33&sciodt=0,33&hl=en&num=20",443,"2017-06-15","","","","",0,0,0,0,37
37,"AC Stasis. EN Loukis. SA Pavlopoulos…","Using decision tree algorithms as a basis for a heart sound diagnosis decision support system",2003,"… in Biomedicine. 2003 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1222552/","https://scholar.google.com/scholar?cites=8373438126895380618&as_sdt=5,33&sciodt=0,33&hl=en&num=20",515,"2017-06-15","","","","",0,0,0,0,37
37,"J Chen. C Wang. R Wang","Combining support vector machines with a pairwise decision tree",2008,"IEEE Geoscience and Remote …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4505313/","https://scholar.google.com/scholar?cites=7093835264810001542&as_sdt=5,33&sciodt=0,33&hl=en&num=20",617,"2017-06-15","","","","",0,0,0,0,37
37,"M Zekic-Susac. N Sarlija…","Small business credit scoring: a comparison of logistic regression. neural network. and decision tree models",2004,"… Interfaces. 2004. 26th …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1372413/","https://scholar.google.com/scholar?cites=11515657962472561896&as_sdt=5,33&sciodt=0,33&hl=en&num=20",627,"2017-06-15","","","","",0,0,0,0,37
37,"C St Clair. C Liu. N Pissinou","Attribute weighting: a method of applying domain knowledge in the decision tree process",1998,"… of the seventh international conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=288665","https://scholar.google.com/scholar?cites=13638977559604134120&as_sdt=5,33&sciodt=0,33&hl=en&num=20",632,"2017-06-15","CITATION","","","",0,0,0,0,37
37,"R Agrawal. R Srikant","Method and system for building a decision-tree classifier from privacy-preserving data",2003,"US Patent 6,546,389","Google Patents","https://www.google.com/patents/US6546389","https://scholar.google.com/scholar?cites=5577201597562807264&as_sdt=5,33&sciodt=0,33&hl=en&num=20",638,"2017-06-15","","","","",0,0,0,0,37
37,"E Kohan. S Hazany. J Roostaeian…","Economic advantages to a distraction decision tree model for management of neonatal upper airway obstruction",2010,"Plastic and …","journals.lww.com","http://journals.lww.com/plasreconsurg/Abstract/2010/11000/Economic_Advantages_to_a_Distraction_Decision_Tree.30.aspx","https://scholar.google.com/scholar?cites=11576908991337241760&as_sdt=5,33&sciodt=0,33&hl=en&num=20",649,"2017-06-15","","","","",0,0,0,0,37
37,"IK Sethi. B Chatterjee","Efficient decision tree design for discrete variable pattern recognition problems",1977,"Pattern Recognition","Elsevier","http://www.sciencedirect.com/science/article/pii/0031320377900048","https://scholar.google.com/scholar?cites=9548957602439580034&as_sdt=5,33&sciodt=0,33&hl=en&num=20",666,"2017-06-15","","","","",0,0,0,0,37
37,"JH Cho. PU Kurup","Decision tree approach for classification and dimensionality reduction of electronic nose data",2011,"Sensors and Actuators B: Chemical","Elsevier","http://www.sciencedirect.com/science/article/pii/S0925400511007507","https://scholar.google.com/scholar?cites=3101176644242397809&as_sdt=5,33&sciodt=0,33&hl=en&num=20",669,"2017-06-15","","","","",0,0,0,0,37
37,"IM Modlin. BI Gustafsson. I Drozdov. B Nadler…","Principal component analysis. hierarchical clustering. and decision tree assessment of plasma mRNA and hormone levels as an early detection strategy for small …",2009,"Annals of surgical …","Springer","http://link.springer.com/article/10.1245/s10434-008-0251-1","https://scholar.google.com/scholar?cites=13577807181699605770&as_sdt=5,33&sciodt=0,33&hl=en&num=20",682,"2017-06-15","","","","",0,0,0,0,37
37,"FA Lootsma","Multicriteria decision analysis in a decision tree",1997,"European Journal of Operational Research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0377221796002081","https://scholar.google.com/scholar?cites=9516104512426666282&as_sdt=5,33&sciodt=0,33&hl=en&num=20",685,"2017-06-15","","","","",0,0,0,0,37
37,"YC Wu. HR Tseng. W Yang…","DDoS detection and traceback with decision tree and grey relational analysis",2011,"International Journal of …","inderscienceonline.com","http://www.inderscienceonline.com/doi/abs/10.1504/IJAHUC.2011.038998","https://scholar.google.com/scholar?cites=8019192216884037994&as_sdt=5,33&sciodt=0,33&hl=en&num=20",700,"2017-06-15","","","","",0,0,0,0,37
37,"TE Creamer. P Jaiswal. NA Katz. VS Moore","Telephony signals containing an IVR decision tree",2007,"US Patent 7,215,743","Google Patents","https://www.google.com/patents/US7215743","https://scholar.google.com/scholar?cites=4492699161066402010&as_sdt=5,33&sciodt=0,33&hl=en&num=20",728,"2017-06-15","","","","",0,0,0,0,37
37,"G Amatulli. MJ Rodrigues. M Trombetti…","Assessing long‐term fire risk at local scale by means of decision tree technique",2006,"Journal of …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1029/2005JG000133/full","https://scholar.google.com/scholar?cites=10630628761493805011&as_sdt=5,33&sciodt=0,33&hl=en&num=20",795,"2017-06-15","HTML","","","",0,0,0,0,37
36,"W Müller. F Wysotzki","The decision-tree algorithm CAL5 based on a statistical approach to its splitting algorithm",1997,"Machine learning and statistics: the interface","","","https://scholar.google.com/scholar?cites=13156047527102616906&as_sdt=5,33&sciodt=0,33&hl=en&num=20",440,"2017-06-15","CITATION","","","",0,0,0,0,36
36,"LJ Frey. DH Fisher","Modeling decision tree performance with the power law.",1999,"AISTATS","","","https://scholar.google.com/scholar?cites=13484746039068774229&as_sdt=5,33&sciodt=0,33&hl=en&num=20",462,"2017-06-15","CITATION","","","",0,0,0,0,36
36,"PL Ruegg. TE Carpenter","Decision-tree analysis of treatment alternatives for left displaced abomasum.",1989,"Journal of the American Veterinary …","europepmc.org","http://europepmc.org/abstract/med/2777687","https://scholar.google.com/scholar?cites=3475882430270176575&as_sdt=5,33&sciodt=0,33&hl=en&num=20",473,"2017-06-15","","","","",0,0,0,0,36
36,"J Yamagishi. M Tachibana. T Masuko…","Speaking style adaptation using context clustering decision tree for HMM-based speech synthesis",2004,"… . Speech. and Signal …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1325908/","https://scholar.google.com/scholar?cites=8325690018584436548&as_sdt=5,33&sciodt=0,33&hl=en&num=20",486,"2017-06-15","","","","",0,0,0,0,36
36,"D Wilking. T Röfer","Realtime object recognition using decision tree learning",2004,"Robot Soccer World Cup","Springer","http://link.springer.com/chapter/10.1007/978-3-540-32256-6_52","https://scholar.google.com/scholar?cites=6096976258918296235&as_sdt=5,33&sciodt=0,33&hl=en&num=20",489,"2017-06-15","","","","",0,0,0,0,36
36,"X Wang. Z Shi. C Wu. W Wang","An improved algorithm for decision-tree-based SVM",2006,"Intelligent Control and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1713173/","https://scholar.google.com/scholar?cites=14542137095702046995&as_sdt=5,33&sciodt=0,33&hl=en&num=20",514,"2017-06-15","","","","",0,0,0,0,36
36,"B Chandra. S Mazumdar. V Arena…","Elegant decision tree algorithm for classification in data mining",2002,"Web Information Systems …","yaroslavvb.com","http://yaroslavvb.com/papers/chandra-elegant.pdf","https://scholar.google.com/scholar?cites=18119826203856778186&as_sdt=5,33&sciodt=0,33&hl=en&num=20",535,"2017-06-15","PDF","","","",0,0,0,0,36
36,"SM Rudolfer. G Paliouras. IS Peers","A comparison of logistic regression to decision tree induction in the diagnosis of carpal tunnel syndrome",1999,"Computers and biomedical research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0010480999915215","https://scholar.google.com/scholar?cites=8592451641243475728&as_sdt=5,33&sciodt=0,33&hl=en&num=20",538,"2017-06-15","","","","",0,0,0,0,36
36,"DM Farid. N Harbi. E Bahri. MZ Rahman…","Attacks classification in adaptive intrusion detection using decision tree",2010,"World Academy of …","academia.edu","http://www.academia.edu/download/31068807/v39-16.pdf","https://scholar.google.com/scholar?cites=13484767204939306169&as_sdt=5,33&sciodt=0,33&hl=en&num=20",634,"2017-06-15","PDF","","","",0,0,0,0,36
36,"BS Yang. CH Park. HJ Kim","An efficient method of vibration diagnostics for rotating machinery using a decision tree",2000,"International Journal of Rotating …","hindawi.com","https://www.hindawi.com/journals/ijrm/2000/538052/abs/","https://scholar.google.com/scholar?cites=1807267209054816854&as_sdt=5,33&sciodt=0,33&hl=en&num=20",636,"2017-06-15","","","","",0,0,0,0,36
36,"R Vilalta. G Blix. L Rendell","Global data analysis and the fragmentation problem in decision tree induction",1997,"Machine Learning: ECML-97","Springer","http://www.springerlink.com/index/B230070253GU1423.pdf","https://scholar.google.com/scholar?cites=12622374485856718966&as_sdt=5,33&sciodt=0,33&hl=en&num=20",654,"2017-06-15","","","","",0,0,0,0,36
36,"A Tübbicke. C Hübner…","Cost comparison of MRSA screening and management–a decision tree analysis",2012,"BMC health …","bmchealthservres.biomedcentral. …","https://bmchealthservres.biomedcentral.com/articles/10.1186/1472-6963-12-438","https://scholar.google.com/scholar?cites=1507039061358564144&as_sdt=5,33&sciodt=0,33&hl=en&num=20",660,"2017-06-15","HTML","","","",0,0,0,0,36
36,"F Hammann. H Gutmann. N Vogt…","Prediction of adverse drug reactions using decision tree modeling",2010,"Clinical …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1038/clpt.2009.248/full","https://scholar.google.com/scholar?cites=6766339845308523639&as_sdt=5,33&sciodt=0,33&hl=en&num=20",734,"2017-06-15","","","","",0,0,0,0,36
36,"T Amraee. S Ranjbar","Transient instability prediction using decision tree technique",2013,"IEEE Transactions on power systems","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/6425537/","https://scholar.google.com/scholar?cites=3354470846240821835&as_sdt=5,33&sciodt=0,33&hl=en&num=20",744,"2017-06-15","","","","",0,0,0,0,36
36,"B Samanta. GL Bird. M Kuijpers. RA Zimmerman…","Prediction of periventricular leukomalacia. Part I: Selection of hemodynamic features using logistic regression and decision tree algorithms",2009,"Artificial intelligence in …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0933365708001851","https://scholar.google.com/scholar?cites=15337711058685470875&as_sdt=5,33&sciodt=0,33&hl=en&num=20",756,"2017-06-15","","","","",0,0,0,0,36
36,"WC Schmidt. CX Ling","A decision-tree model of balance scale development",1996,"Machine Learning","Springer","http://www.springerlink.com/index/m664176578687246.pdf","https://scholar.google.com/scholar?cites=1359780872422863176&as_sdt=5,33&sciodt=0,33&hl=en&num=20",759,"2017-06-15","","","","",0,0,0,0,36
36,"R Combes. C Grindon. MTD Cronin…","Proposed integrated decision-tree testing strategies for mutagenicity and carcinogenicity in relation to the EU REACH legislation",2007,"ATLA- …","animalexperiments.info","http://www.animalexperiments.info/studies/alternatives/mutagenicity_carcinogenicity_combes_et_al_2007_assets/Mutag%20etc%20Combes%20et%20al%202007%20ATLA.pdf","https://scholar.google.com/scholar?cites=17370882709226924768&as_sdt=5,33&sciodt=0,33&hl=en&num=20",762,"2017-06-15","PDF","","","",0,0,0,0,36
36,"MY Lee. CS Yang","Entropy-based feature extraction and decision tree induction for breast cancer diagnosis with standardized thermograph images",2010,"Computer methods and programs in biomedicine","Elsevier","http://www.sciencedirect.com/science/article/pii/S0169260710001112","https://scholar.google.com/scholar?cites=217528927856084145&as_sdt=5,33&sciodt=0,33&hl=en&num=20",765,"2017-06-15","","","","",0,0,0,0,36
36,"JRB Cockett. JA Herrera","Decision tree reduction",1990,"Journal of the ACM (JACM)","dl.acm.org","http://dl.acm.org/citation.cfm?id=96576","https://scholar.google.com/scholar?cites=15231569073857085792&as_sdt=5,33&sciodt=0,33&hl=en&num=20",780,"2017-06-15","","","","",0,0,0,0,36
36,"D Haldar","Method and system for dynamic variation of decision tree architecture",2006,"US Patent 7,155,421","Google Patents","https://www.google.com/patents/US7155421","https://scholar.google.com/scholar?cites=1076921145204582793&as_sdt=5,33&sciodt=0,33&hl=en&num=20",791,"2017-06-15","","","","",0,0,0,0,36
36,"M Hansen. R DeFries. JRG Townshend. R Sohlberg","Global land cover classification at 1 km resolution using a decision tree classifier. Intern",2000,"J. Rem. Sensing","","","https://scholar.google.com/scholar?cites=3055598364968991646&as_sdt=5,33&sciodt=0,33&hl=en&num=20",858,"2017-06-15","CITATION","","","",0,0,0,0,36
35,"N Ye. X Li. SM Emran","Decision tree for signature recognition and state classification",2000,"Proceedings of IEEE Systems. Man and Cybernetics …","","","https://scholar.google.com/scholar?cites=12898279101374097744&as_sdt=5,33&sciodt=0,33&hl=en&num=20",449,"2017-06-15","CITATION","","","",0,0,0,0,35
35,"PR Kennedy. KD Adams","A decision tree for brain-computer interface devices",2003,"IEEE Transactions on Neural …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1214706/","https://scholar.google.com/scholar?cites=13459830067582125358&as_sdt=5,33&sciodt=0,33&hl=en&num=20",550,"2017-06-15","","","","",0,0,0,0,35
35,"M Pal","Ensemble learning with decision tree for remote sensing classification",2007,"Proceedings of World Academy of Science. …","waset.org","http://www.waset.org/publications/717","https://scholar.google.com/scholar?cites=15956549546421724847&as_sdt=5,33&sciodt=0,33&hl=en&num=20",558,"2017-06-15","PDF","","","",0,0,0,0,35
35,"PR Drake. MS Packianather","A decision tree of neural networks for classifying images of wood veneer",1998,"The International Journal of Advanced …","Springer","http://www.springerlink.com/index/M7WWW21385437711.pdf","https://scholar.google.com/scholar?cites=479058616588532269&as_sdt=5,33&sciodt=0,33&hl=en&num=20",579,"2017-06-15","","","","",0,0,0,0,35
35,"B Fröba. A Ernst","Fast frontal-view face detection using a multi-path decision tree",2003,"International Conference on Audio-and Video-Based …","Springer","http://link.springer.com/chapter/10.1007/3-540-44887-X_107","https://scholar.google.com/scholar?cites=2075093857642194803&as_sdt=5,33&sciodt=0,33&hl=en&num=20",629,"2017-06-15","","","","",0,0,0,0,35
35,"SK Murthy. S Salzberg","Decision Tree Induction: How Effective Is the Greedy Heuristic?",1995,"KDD","aaai.org","http://www.aaai.org/Papers/KDD/1995/KDD95-054.pdf","https://scholar.google.com/scholar?cites=5318298999157356508&as_sdt=5,33&sciodt=0,33&hl=en&num=20",667,"2017-06-15","PDF","","","",0,0,0,0,35
